member_id,cluster,cost,decision_score,value,uplift_score,p_control,p_treat,reward_app_activity,population_fit,preferred_offer_type,maturity_flag,total_spend,frequency,recency_h
478363276F6F4C37AFAA3684D14FD833,High-Value Responsive,3.5,-1.6312,12.6173,0.1481,0.7032,0.8513,0.7273,1.0,Mixed,mature,138.79,11,156
B19BF2CDC9CD4625ACE1FD3A4B312772,Dormant Value Customers,4.0,-1.6314,13.87,0.1708,0.4633,0.6341,0.6667,0.6667,Mixed,mature,41.61,3,108
D594B1F288674594A02C8527E5837ADE,Dormant Value Customers,4.0,-1.6319,10.17,0.2329,0.4241,0.657,0.7143,1.0,Mixed,mature,71.19,7,150
F247806381704EA58C1B06F60602A6AE,High-Value Responsive,3.5,-1.633,11.5562,0.1616,0.7605,0.9221,1.0,0.75,Mixed,mature,150.23,13,6
57B6AAB7967146D88FF5645F56E2DD07,Frequent Light Buyers,2.5,-1.6331,3.7522,0.231,0.688,0.9191,1.0,0.6,Discount,mature,67.54,18,36
B9962944AB2042A88C9374719C067133,High-Value Responsive,3.5,-1.6332,13.91,0.1342,0.7278,0.862,0.7273,1.0,Mixed,mature,153.01,11,30
0CEC20D571574E2D810148B0E26B2047,Frequent Light Buyers,2.5,-1.6336,2.4136,0.359,0.575,0.9339,1.0,0.5,Discount,mature,26.55,11,30
5328AAD35DD747DA9DD21C31B137069C,Frequent Light Buyers,2.5,-1.6343,3.1226,0.2772,0.5553,0.8325,0.9565,0.6,Discount,mature,71.82,23,0
2A4D94828F484C368909D5C799123758,High-Value Responsive,3.5,-1.6344,9.3877,0.1987,0.6149,0.8137,1.0,1.0,Mixed,mature,122.04,13,18
FA7519955DC94052AB6FBEE88775D412,Dormant Value Customers,4.0,-1.6345,15.7629,0.1501,0.5583,0.7084,0.5714,1.0,Mixed,mature,110.34,7,18
F03641016837418D96F690026F571D57,Thin-History Low-Activity,1.0,-1.6345,9.8,-0.0647,0.3549,0.2901,1.0,0.0,No paid offer preference,thin_history,9.8,1,186
B0FFA01B5B6D40ABB1A7749D38B2F4B5,Frequent Light Buyers,2.5,-1.6346,2.2277,0.3885,0.5497,0.9382,0.6154,0.5,Discount,mature,28.96,13,60
B77A7B51BF384B4BA2B0D893F792EDAA,High-Value Responsive,3.5,-1.6347,17.03,0.1095,0.4959,0.6055,0.625,1.0,Mixed,mature,136.24,8,30
CC2B2A9191974AE6A8BC6B6E0F1C4C97,Thin-History Low-Activity,1.0,-1.635,17.425,-0.0364,0.3222,0.2858,0.0,0.0,No paid offer preference,thin_history,34.85,2,6
67451389C5CA4494B12B74042B1DE0E3,Frequent Light Buyers,2.5,-1.6354,3.3353,0.2592,0.5933,0.8525,0.8824,0.2,Discount,mature,56.7,17,60
4150DD859F444E338EADB7E570A0E183,Frequent Light Buyers,2.5,-1.6356,4.005,0.2158,0.4191,0.6349,0.75,0.6667,Discount,mature,32.04,8,42
883DF6AB4B364BBD85C2373430E12C7E,Frequent Light Buyers,2.5,-1.6357,4.002,0.216,0.556,0.772,1.0,0.6,Discount,mature,80.04,20,12
44053EE4929B4070943B71698B5D8B9C,Frequent Light Buyers,2.5,-1.6358,3.6665,0.2357,0.6551,0.8908,0.85,0.75,Discount,mature,73.33,20,24
E540C0C851884B339278AFD643BAE36C,High-Value Responsive,3.5,-1.6358,10.289,0.1812,0.5328,0.714,0.8,1.0,Mixed,mature,102.89,10,78
E1E93FFE40FA456EBA9A5D19BE35ADA5,Frequent Light Buyers,2.5,-1.6359,2.6269,0.329,0.5093,0.8383,0.9231,1.0,Discount,mature,34.15,13,30
A7AF9C686496460B8544AA8FB882649D,Dormant Value Customers,4.0,-1.6367,12.08,0.1956,0.3374,0.5331,0.4,0.3333,Mixed,mature,60.4,5,12
B2DAC65B914C4E8DAF79D00E8DA11F90,Frequent Light Buyers,2.5,-1.6369,3.6727,0.235,0.6418,0.8768,0.9091,0.75,Discount,mature,40.4,11,66
6FAB5F957F8A45CEAC92C3DD4BB62F9C,Frequent Light Buyers,2.5,-1.6369,4.1464,0.2082,0.5955,0.8036,0.9286,0.5,Discount,mature,58.05,14,60
9D73282E268C4B2C9AC4E1921011B87C,High-Value Responsive,3.5,-1.637,15.0233,0.124,0.6759,0.7999,1.0,1.0,Mixed,mature,180.28,12,60
231E1E33467647BBBA31F6BA36D88541,Frequent Light Buyers,2.5,-1.6372,4.3442,0.1986,0.69,0.8886,1.0,0.6,Discount,mature,52.13,12,6
D73856001B394CCB84735142BAAD4889,High-Value Responsive,3.5,-1.6374,16.5025,0.1129,0.5501,0.663,1.0,1.0,Mixed,mature,198.03,12,24
A6786827EEB44CCFB2E5907382F8CB31,High-Value Responsive,3.5,-1.6376,12.3757,0.1505,0.4425,0.593,0.7857,1.0,Mixed,mature,173.26,14,30
6C41AD039D5F47ABA485FF9CA71726B1,Frequent Light Buyers,2.5,-1.6377,3.9109,0.2205,0.5572,0.7777,0.8182,0.3333,Discount,mature,43.02,11,42
48531C4B9B334FB4A864029AEE709293,Frequent Light Buyers,2.5,-1.6379,4.0286,0.214,0.7281,0.9421,0.7857,0.5,Discount,mature,56.4,14,36
DEE56DFA7FCD40C9A9451AB177CDBB06,Frequent Light Buyers,2.5,-1.6381,4.3769,0.1969,0.7345,0.9314,0.9231,0.6,Discount,mature,56.9,13,48
B91A38C0E6124C2BBA44DD99D064BCA7,Dormant Value Customers,4.0,-1.6396,11.794,0.2001,0.5407,0.7408,0.8,0.6667,Mixed,mature,58.97,5,6
F995CE8FA0FE41CD85FC4437ACEEC549,Frequent Light Buyers,2.5,-1.6399,3.7111,0.2318,0.5165,0.7483,0.9474,0.3333,Discount,mature,70.51,19,18
2E09EC8FE20B4E2DB9FC1C2022DCD3D7,Frequent Light Buyers,2.5,-1.6406,2.9339,0.2929,0.4985,0.7914,0.8333,0.5,Discount,mature,52.81,18,42
A1A1A03FE25B4A488BCE9A6EA1435C61,Frequent Light Buyers,2.5,-1.641,4.637,0.1853,0.5612,0.7465,1.0,0.4,Discount,mature,46.37,10,36
74352900D7464CC1A6385B226C10E6B1,Frequent Light Buyers,2.5,-1.6413,2.1615,0.3973,0.5243,0.9216,0.9231,0.0,Discount,mature,28.1,13,30
E0A9EE8FAE6F497AADBDD28C82AA7484,Dormant Value Customers,4.0,-1.6416,9.0133,0.2617,0.3628,0.6245,1.0,0.5,Mixed,mature,54.08,6,42
55C6FBD642B748A395BF83C8DEC3F684,High-Value Responsive,3.5,-1.6424,17.0062,0.1092,0.6915,0.8007,0.9231,0.8,Mixed,mature,221.08,13,102
D824BB703D434F5FA99B99CB0A85635A,High-Value Responsive,3.5,-1.6435,18.8062,0.0987,0.4003,0.499,0.375,1.0,Mixed,mature,150.45,8,0
F97C5306C38740BD991165598EAFA630,Frequent Light Buyers,2.5,-1.6444,2.3283,0.3675,0.4747,0.8422,0.5833,0.3333,Discount,mature,27.94,12,30
41FB0042A8CF41799CBDBA83425478A1,Frequent Light Buyers,2.5,-1.6449,2.7791,0.3077,0.6431,0.9508,1.0,0.2,Discount,mature,30.57,11,12
5BD7A2745D0641D89D174521080558EB,Frequent Light Buyers,2.5,-1.646,2.1927,0.3895,0.523,0.9124,0.9091,0.0,Discount,mature,24.12,11,6
669964CE3FE24C18B24092F5E4AD05DE,Dormant Value Customers,4.0,-1.6469,27.03,0.0871,0.4604,0.5475,1.0,0.6667,Mixed,mature,108.12,4,234
1E449ED491F64F1498D25B4160274EDC,Thin-History Low-Activity,1.0,-1.647,13.95,-0.0464,0.3799,0.3335,0.0,0.0,No paid offer preference,mature,41.85,3,408
7348577E36674179A876F247204655B4,Frequent Light Buyers,2.5,-1.6474,2.2714,0.3754,0.5748,0.9501,1.0,0.4,Discount,mature,31.8,14,0
9A6E41F3F689410BAB74F638363EF95A,Thin-History Low-Activity,1.0,-1.6477,15.205,-0.0426,0.3673,0.3247,0.0,0.0,No paid offer preference,thin_history,30.41,2,318
98B25C8567DD41A0BF9A08DE619C06D6,High-Value Responsive,3.5,-1.6481,10.2964,0.1799,0.7613,0.9412,0.5455,1.0,Mixed,mature,113.26,11,66
04A19EF08C9C4648A587D64FF72BF6DF,High-Value Responsive,3.5,-1.6482,16.9886,0.109,0.6536,0.7626,0.9286,0.8,Mixed,mature,237.84,14,156
71C3EFBFEE2A40808E98911AE6D08DF3,High-Value Responsive,3.5,-1.6489,12.1977,0.1518,0.7982,0.95,0.8462,0.8,Mixed,mature,158.57,13,0
83E7E1162B2C447494A37EDC5A4A00A5,Dormant Value Customers,4.0,-1.6493,12.3875,0.1898,0.3705,0.5603,0.75,0.5,Mixed,mature,49.55,4,168
4272F84FAC8744F39CCA36E2B957926B,Frequent Light Buyers,2.5,-1.6495,2.4893,0.3417,0.604,0.9457,0.8667,0.0,Discount,mature,37.34,15,42
73431EBF15D14003A86F2BF15E8CDB57,High-Value Responsive,3.5,-1.6497,12.2938,0.1505,0.5612,0.7117,0.9231,1.0,Mixed,mature,159.82,13,126
09D8CABE7017456DA71F0A8FB4BF4B3D,Thin-History Low-Activity,1.0,-1.6513,5.6067,-0.1162,0.4169,0.3007,0.0,0.0,No paid offer preference,mature,16.82,3,324
27B1EF03D0B24290BD6EB37A30431E80,Frequent Light Buyers,2.5,-1.6519,2.9654,0.286,0.527,0.813,0.9231,0.0,Discount,mature,38.55,13,90
C24F88FC54444D67AD961D2C43244644,Dormant Value Customers,4.0,-1.6522,23.1067,0.1016,0.2898,0.3914,0.3333,0.5,Mixed,mature,69.32,3,18
FEED77A618D24D6DBD22913FC6601803,High-Value Responsive,3.5,-1.6526,13.582,0.136,0.6612,0.7972,0.85,1.0,Mixed,mature,271.64,20,30
35D901988C884E41896D66088AB9D258,High-Value Responsive,3.5,-1.6527,7.8807,0.2344,0.6979,0.9323,0.6667,1.0,Mixed,mature,118.21,15,0
948EC827AC334C8782A1DA99A2D6A39B,High-Value Responsive,3.5,-1.653,11.3994,0.162,0.7776,0.9396,0.9375,1.0,Mixed,mature,182.39,16,30
639314DAA82A46558C17020FD84D03F6,High-Value Responsive,3.5,-1.6532,10.6409,0.1736,0.5725,0.746,0.8182,1.0,Mixed,mature,117.05,11,18
10316535E185400FB093C371D62254E3,Frequent Light Buyers,2.5,-1.6535,2.2254,0.3804,0.4964,0.8768,0.4615,1.0,Discount,thin_history,28.93,13,156
AF51E40269E14424A5F08ED86A4D6437,Frequent Light Buyers,2.5,-1.6535,2.7771,0.3048,0.6434,0.9482,0.8095,0.3333,Discount,mature,58.32,21,0
81A263EE0B8544B6A8910EE690CC6EDD,Frequent Light Buyers,2.5,-1.6541,2.8789,0.2938,0.5962,0.89,0.9286,0.75,Discount,mature,80.61,28,0
E38DC3A28AEF4867A340D645E091A5E9,Frequent Light Buyers,2.5,-1.6543,4.4214,0.1913,0.4548,0.6461,1.0,0.5,Discount,mature,30.95,7,18
E720BE9D0AF24DF79B101EA36F347AA6,Dormant Value Customers,4.0,-1.6543,18.94,0.1238,0.3142,0.4381,0.2,1.0,Mixed,thin_history,94.7,5,228
7CF26DE9D6324EDAB6B15E19BDA2BEC7,Frequent Light Buyers,2.5,-1.6549,2.2283,0.3793,0.3388,0.718,1.0,0.25,Discount,mature,26.74,12,48
1A17EEF552164FA79276342FC46C9364,Frequent Light Buyers,2.5,-1.6549,2.5036,0.3375,0.5845,0.9221,0.7273,0.0,Discount,mature,27.54,11,0
1ACB3E87E3304271A3C917CC80A53780,Dormant Value Customers,4.0,-1.6549,17.9162,0.1309,0.6334,0.7643,1.0,0.8333,Mixed,mature,143.33,8,114
D57BD2200E7B44C6B16892F1CA75F2C9,Frequent Light Buyers,2.5,-1.6552,4.1946,0.2014,0.7558,0.9572,0.9167,0.75,Discount,mature,100.67,24,0
03DEB7CF0EBD4C7889A8A9E44DF1C50A,Frequent Light Buyers,2.5,-1.6556,4.0692,0.2075,0.6659,0.8734,0.75,0.3333,Discount,mature,48.83,12,78
30A5EBAF192842C3A31B8FBB90529AC2,High-Value Responsive,3.5,-1.6556,10.3873,0.1776,0.4466,0.6242,1.0,0.75,Mixed,mature,114.26,11,90
894669A32EC14A2FAC839E636F807768,Frequent Light Buyers,2.5,-1.6564,3.4033,0.2479,0.6743,0.9222,0.9333,0.2,Discount,mature,51.05,15,36
F44B44B53C0548D5B27C812FDA4C358A,Frequent Light Buyers,2.5,-1.6564,3.798,0.2221,0.7152,0.9373,1.0,0.5,Discount,mature,75.96,20,30
8A85673FA3AB46948E6468F7916F7C6E,High-Value Responsive,3.5,-1.657,13.365,0.1379,0.7118,0.8497,0.8,1.0,Mixed,mature,133.65,10,6
F293AFF29389401BA92EA7FE2A62B0BC,Frequent Light Buyers,2.5,-1.6572,2.998,0.2811,0.6732,0.9543,1.0,0.6,Discount,mature,59.96,20,90
CF6B9D5CEC40472EB455CEA78FA4A94D,Frequent Light Buyers,2.5,-1.6575,3.5194,0.2394,0.6645,0.9039,0.625,0.6667,Discount,mature,56.31,16,24
D98A059172CB41F8B645CFFC380A101A,Thin-History Low-Activity,1.0,-1.6576,9.88,-0.0666,0.4158,0.3492,0.0,0.0,No paid offer preference,thin_history,9.88,1,594
D343A92DE6C142DC880D984873D950EF,Frequent Light Buyers,2.5,-1.6578,3.05,0.2761,0.3877,0.6638,0.5556,0.5,Discount,mature,27.45,9,102
92E0573546CA4FE693DC8D8F681DB5AA,Frequent Light Buyers,2.5,-1.6578,3.5117,0.2398,0.3357,0.5755,0.5,0.5,Discount,mature,21.07,6,6
969B8FE3917B42A58147FD26CE80A8C2,Thin-History Low-Activity,1.0,-1.6581,16.3433,-0.0403,0.3911,0.3508,1.0,0.5,No paid offer preference,mature,49.03,3,198
431C402015E141EF9946FC80AE6B27CE,High-Value Responsive,3.5,-1.6587,9.3825,0.1962,0.6145,0.8107,0.9167,1.0,Mixed,mature,112.59,12,0
5B71399C438D4B7788D02C109CF7ACAF,Frequent Light Buyers,2.5,-1.6591,2.1445,0.3921,0.5321,0.9242,0.95,0.5,Discount,mature,42.89,20,84
E4B82A439EED4EDEA2CB01BFF6E35634,Thin-History Low-Activity,1.0,-1.6599,32.065,-0.0206,0.3595,0.3389,0.5,0.3333,No paid offer preference,thin_history,64.13,2,246
056B230B94304920A5C289974ACAEB0C,Frequent Light Buyers,2.5,-1.6603,3.048,0.2755,0.5246,0.8001,0.8,0.5,Discount,mature,30.48,10,150
E973D133F6C547439DAC45482D096241,Frequent Light Buyers,2.5,-1.6605,3.6514,0.2299,0.4104,0.6403,0.8571,0.6667,Discount,mature,25.56,7,36
428A7A141EA14071828D4011EA6C1091,Frequent Light Buyers,2.5,-1.6607,4.0582,0.2068,0.7012,0.908,1.0,0.75,Discount,mature,44.64,11,42
94882C9B21B24D7FB2C3C0BDF2AE34F8,Frequent Light Buyers,2.5,-1.6613,3.628,0.2312,0.6775,0.9087,0.9,0.25,Discount,mature,36.28,10,156
64EBAAD21838474D9EE5CAB5E5F33CCA,High-Value Responsive,3.5,-1.6613,9.7193,0.1892,0.5533,0.7425,0.6429,1.0,Mixed,mature,136.07,14,60
403AA8E5B89E4F48A38B055E6237AEE8,High-Value Responsive,3.5,-1.6613,13.19,0.1394,0.4892,0.6286,1.0,0.8333,Mixed,mature,145.09,11,66
3FF3BA62AE5B46E3B81D6C505BBAE67C,Thin-History Low-Activity,1.0,-1.6616,22.62,-0.0292,0.2912,0.262,0.5,0.5,No paid offer preference,thin_history,45.24,2,12
C871CA534DA7484DBDA7EAFFFEF8D03B,Frequent Light Buyers,2.5,-1.6627,2.2322,0.3751,0.5575,0.9327,0.7222,0.3333,Discount,mature,40.18,18,12
2D0884AC790148F3A57E97A84EB3D302,Frequent Light Buyers,2.5,-1.6627,2.9438,0.2844,0.3885,0.673,0.625,0.5,Discount,mature,23.55,8,6
E196E09B29EE4BE3BA03111B712A5C02,Frequent Light Buyers,2.5,-1.6629,2.929,0.2858,0.5567,0.8425,0.6,0.5,Discount,mature,29.29,10,36
FB7084E88A3540ECB7687ED9F660D6EB,Thin-History Low-Activity,1.0,-1.663,11.155,-0.0594,0.4646,0.4052,0.5,0.5,No paid offer preference,thin_history,22.31,2,0
F5AE5F22CBBD45EDB721587C2F845A00,Dormant Value Customers,4.0,-1.6638,9.28,0.2517,0.3735,0.6253,0.6667,0.6667,Mixed,mature,55.68,6,216
FB0737A6629B4F5BADE477A2F944543C,High-Value Responsive,3.5,-1.6638,11.541,0.1591,0.406,0.5651,0.6,1.0,Mixed,mature,115.41,10,60
693F27280C58443EB4177EE91D67DFB9,Frequent Light Buyers,2.5,-1.6639,2.54,0.3292,0.5701,0.8993,0.4545,0.5,Discount,mature,27.94,11,24
AFDB678AD4BC4B3793623B63C38E34A3,Dormant Value Customers,4.0,-1.6646,20.4767,0.114,0.4976,0.6116,0.6667,0.6667,Mixed,mature,61.43,3,78
A14C2517450542F4B55C2C13901E21CA,High-Value Responsive,3.5,-1.6647,8.1762,0.2245,0.7036,0.928,1.0,1.0,Mixed,mature,65.41,8,72
E63DD565899644A491A9F0148297D36D,Frequent Light Buyers,2.5,-1.6652,3.7894,0.2203,0.601,0.8213,0.8889,0.5,Discount,mature,68.21,18,54
7CC4980B7D9448C29B6895350467AFB5,Dormant Value Customers,4.0,-1.6653,22.308,0.1047,0.4078,0.5124,1.0,0.8333,Mixed,mature,111.54,5,30
AB305AACA596410897039012BEF166A6,High-Value Responsive,3.5,-1.6669,10.9014,0.1681,0.7647,0.9328,0.8571,0.8,Mixed,mature,152.62,14,90
CB05F9EEA3954E4EBAD6D84EE897A465,High-Value Responsive,3.5,-1.6671,10.1071,0.1813,0.7471,0.9285,0.9286,0.8,Mixed,mature,141.5,14,102
4363DE49F81748E8979FE15F072765B3,Frequent Light Buyers,2.5,-1.6672,1.96,0.4249,0.4335,0.8584,0.7692,0.0,Discount,mature,25.48,13,150
9E523A3E05E14FD0BFEC8AC108CE2CAB,High-Value Responsive,3.5,-1.6674,258.7525,0.0071,0.3275,0.3346,0.5,0.5,Mixed,mature,1035.01,4,24
5A37CB8EBD134BD8B6D1B45024E106D5,High-Value Responsive,3.5,-1.6676,10.5288,0.174,0.5469,0.721,1.0,0.8333,Mixed,mature,84.23,8,30
7B16ED6D6AF641B48FF87971211EE60F,High-Value Responsive,3.5,-1.6678,13.1962,0.1388,0.7487,0.8875,0.9231,1.0,Mixed,mature,171.55,13,54
CFE2E1E9FC0F4531BC7F653F3204B483,Frequent Light Buyers,2.5,-1.668,3.484,0.2388,0.7125,0.9513,0.8,0.25,Discount,mature,52.26,15,18
AB11F24759C04A0FACD349956AEA364F,Frequent Light Buyers,2.5,-1.6686,2.5077,0.3315,0.4532,0.7847,0.7692,0.3333,Discount,mature,32.6,13,66
D99C86D58F524589A69F8A0A90938B7A,Frequent Light Buyers,2.5,-1.6696,2.344,0.3543,0.4989,0.8532,0.9,0.25,Discount,mature,46.88,20,12
9B6A4D4DC49643B4872C16DEF5649DB7,High-Value Responsive,3.5,-1.6697,7.9793,0.2294,0.7118,0.9412,0.5333,1.0,Mixed,mature,119.69,15,0
B70B0887302244668CF688E017A3537B,Frequent Light Buyers,2.5,-1.6698,2.3738,0.3497,0.6065,0.9562,0.9231,0.3333,Discount,mature,30.86,13,48
CC3CA7632FDA478CB573C06AC9F445AA,High-Value Responsive,3.5,-1.6705,9.79,0.1869,0.658,0.8449,1.0,0.8,Mixed,mature,107.69,11,30
E20FAD3940354753A736242503842029,Frequent Light Buyers,2.5,-1.6706,2.9639,0.2798,0.4964,0.7762,0.9444,0.25,Discount,mature,53.35,18,0
304183FD053441F0A13BC4D648B7CFF1,High-Value Responsive,3.5,-1.671,9.6382,0.1898,0.7372,0.9269,0.8182,0.8,Mixed,mature,106.02,11,48
629DD4429347452F9E70FA9CF8821ACF,Frequent Light Buyers,2.5,-1.6712,3.6025,0.2301,0.6287,0.8588,1.0,0.6,Discount,mature,57.64,16,12
4A76F22EECC644958BC404927BE632F3,Frequent Light Buyers,2.5,-1.6713,3.1067,0.2668,0.3955,0.6622,0.9167,0.5,Discount,mature,37.28,12,6
2AC533CE2BA246C9B3AD32AEB2579A8E,High-Value Responsive,3.5,-1.6714,13.414,0.1363,0.3697,0.506,1.0,0.5,Mixed,mature,134.14,10,36
2E33545F0A764D27B2CCFF95FC8D72C4,High-Value Responsive,3.5,-1.6714,16.4244,0.1113,0.6659,0.7773,1.0,1.0,Mixed,mature,147.82,9,0
B66CB315B9944A749E25AEE0D7DFE13C,Dormant Value Customers,4.0,-1.6719,9.4389,0.2466,0.4849,0.7316,0.5556,1.0,Mixed,mature,84.95,9,24
E4F9DD315AC04E118660988452414272,Frequent Light Buyers,2.5,-1.672,2.9287,0.2827,0.6341,0.9168,0.8667,0.3333,Discount,mature,43.93,15,72
8B6427BB8A2A423F92AEB27E22345449,Frequent Light Buyers,2.5,-1.6729,3.3247,0.2488,0.6094,0.8582,1.0,0.5,Discount,mature,63.17,19,42
9E34CFEA6818482197C2A5C397A2E256,Dormant Value Customers,4.0,-1.673,25.154,0.0925,0.4714,0.5639,1.0,1.0,Mixed,mature,125.77,5,30
EBB2777279F04D7B85D630DD1FFD70B4,Dormant Value Customers,4.0,-1.6738,12.7088,0.183,0.623,0.8061,1.0,1.0,Mixed,mature,101.67,8,114
FAB3921AD34343D28DFB70C6217A1072,High-Value Responsive,3.5,-1.6738,15.21,0.1201,0.657,0.7771,1.0,1.0,Mixed,mature,121.68,8,42
7F49A11DDA5B44C2B6AFB7D3303C2A88,Frequent Light Buyers,2.5,-1.674,2.27,0.3639,0.463,0.8268,1.0,0.3333,Discount,mature,15.89,7,30
731B3F8DD6E2404CB9D7DD508E4C43F1,Dormant Value Customers,4.0,-1.674,36.09,0.0645,0.412,0.4765,0.6667,0.6667,Mixed,mature,108.27,3,126
AC0C7B66570B4CA6897407FA7EC00D10,High-Value Responsive,3.5,-1.6743,15.1138,0.1208,0.6736,0.7944,1.0,1.0,Mixed,mature,241.82,16,42
0BA0D7AC80A94D28B831018681656C8D,Frequent Light Buyers,2.5,-1.6745,2.4453,0.3376,0.6177,0.9553,0.6,0.0,Discount,mature,36.68,15,78
9F30B375D7BD4C62A884FFE7034E09EE,Frequent Light Buyers,2.5,-1.6745,3.4943,0.2363,0.4506,0.6869,0.8571,1.0,Discount,mature,73.38,21,144
0D22A83650DF410D978E9AE2A3F94152,Frequent Light Buyers,2.5,-1.6746,2.0467,0.4033,0.4893,0.8926,0.4667,0.5,Discount,mature,30.7,15,6
F1378B2FC61F4A61A50F935E4DDD5A7F,High-Value Responsive,3.5,-1.6748,13.3523,0.1367,0.4693,0.606,0.6923,1.0,Mixed,mature,173.58,13,66
0C2F0F0606384933A1D47DCC022BEE2E,Frequent Light Buyers,2.5,-1.6749,2.16,0.382,0.4772,0.8592,0.8333,0.25,Discount,mature,38.88,18,78
111C8272538F468C9801FD22D16FFCDC,Frequent Light Buyers,2.5,-1.675,2.222,0.3713,0.5537,0.925,1.0,0.0,Discount,mature,22.22,10,48
136C7A6BCA81442DB22D5D341E05A21D,High-Value Responsive,3.5,-1.6756,18.3988,0.0992,0.6107,0.7099,0.875,1.0,Mixed,mature,147.19,8,60
A25F404D0497412CB77069146257ED32,Frequent Light Buyers,2.5,-1.6762,2.0777,0.3965,0.5437,0.9402,0.8462,0.3333,Discount,mature,27.01,13,54
4E3FA85725F141F6B4BF3BAE3A485986,Frequent Light Buyers,2.5,-1.6763,3.3794,0.2437,0.6337,0.8775,0.75,0.5,Discount,mature,54.07,16,36
B3605DD45A6D46BC8439E79C028BDE4C,Frequent Light Buyers,2.5,-1.677,2.2419,0.3671,0.5703,0.9373,0.875,0.3333,Discount,mature,35.87,16,72
60342056F16C4BEBB9E7BC1565B5ABB4,High-Value Responsive,3.5,-1.6772,12.9882,0.1403,0.4893,0.6297,0.8182,1.0,Mixed,mature,142.87,11,0
5FF23C5696454A21A6284D9CE9AE8234,High-Value Responsive,3.5,-1.6773,12.5517,0.1452,0.4529,0.5981,0.5833,1.0,Mixed,mature,150.62,12,0
A46DE8779DC640E7A3212E47E5BC0E58,Frequent Light Buyers,2.5,-1.6775,1.9444,0.423,0.517,0.94,0.9375,0.0,Discount,mature,31.11,16,78
A263E877BCC041F6AB1E9789FB95B3A2,Dormant Value Customers,4.0,-1.6775,17.825,0.1303,0.3526,0.4829,0.5,0.6667,Mixed,thin_history,35.65,2,186
6F9C0EDC272D4457986E63ABFBFA2F41,Dormant Value Customers,4.0,-1.6777,18.545,0.1252,0.4695,0.5947,0.75,1.0,Mixed,mature,74.18,4,108
508E507B462A4F6CB3DD48BCD3118521,Frequent Light Buyers,2.5,-1.6778,3.328,0.2471,0.4635,0.7105,0.8,0.6,Discount,mature,33.28,10,42
CCB8F7C05E7745758F0DDDFF7C7D2CA7,High-Value Responsive,3.5,-1.678,11.1971,0.1627,0.6685,0.8312,1.0,1.0,Mixed,mature,78.38,7,0
59117E97E0424AB89455DC9607B9B7E7,Frequent Light Buyers,2.5,-1.6791,4.7187,0.174,0.7132,0.8872,1.0,0.6667,Discount,mature,70.78,15,120
8A46D8FC3D2A48E89E37352AC5E96E65,Frequent Light Buyers,2.5,-1.6799,2.3838,0.344,0.4277,0.7718,0.1538,0.0,Discount,thin_history,30.99,13,102
00840A2CA5D2408E982D56544DC14FFD,Frequent Light Buyers,2.5,-1.6804,3.7018,0.2214,0.6972,0.9186,1.0,0.6,Discount,mature,62.93,17,30
2D159D2AB57E44BBAEC3BA7B31C13F7C,Frequent Light Buyers,2.5,-1.6812,3.0792,0.2659,0.5094,0.7753,1.0,0.2,Discount,mature,40.03,13,30
7159A65A128B4E63B2E708B119414195,Frequent Light Buyers,2.5,-1.6817,3.4517,0.2371,0.6961,0.9332,0.75,0.6667,Discount,mature,41.42,12,42
B979241D6AE446359826F240C0485856,Frequent Light Buyers,2.5,-1.6819,3.495,0.2341,0.5245,0.7586,0.9444,0.8,Discount,mature,62.91,18,24
E5C6A20A9E484510AB9977E353A07D60,Frequent Light Buyers,2.5,-1.6822,3.4431,0.2375,0.6461,0.8837,1.0,0.6,Discount,mature,55.09,16,42
1C2FBDB4370440B8BAFC1A921285AF06,Dormant Value Customers,4.0,-1.683,19.566,0.1184,0.4641,0.5825,0.6,0.5,Mixed,mature,97.83,5,174
317109D3D22E4ED9B972AE8BC49D94CC,Dormant Value Customers,4.0,-1.683,20.6225,0.1124,0.3448,0.4572,0.75,0.6667,Mixed,mature,82.49,4,252
CA7C728B94C0452CB30F069308ABBDD3,Frequent Light Buyers,2.5,-1.6831,2.1055,0.388,0.4776,0.8656,0.8182,0.6667,Discount,mature,23.16,11,78
3AB73B41E2AC4E67BB20BE75543C1D78,High-Value Responsive,3.5,-1.6833,9.3162,0.195,0.7516,0.9466,1.0,1.0,Mixed,mature,149.06,16,36
C46979C4562B459B8DA06ACD4BE9AB77,Frequent Light Buyers,2.5,-1.684,3.28,0.2488,0.6873,0.9361,1.0,0.4,Discount,mature,55.76,17,12
DBE4489958BB4E35BCC40FA6E2BC9788,High-Value Responsive,3.5,-1.684,14.812,0.1226,0.6993,0.8219,0.8667,1.0,Mixed,mature,222.18,15,0
055A2A48B6F84B5BA3427E05E6BEEB3F,Frequent Light Buyers,2.5,-1.6843,3.3817,0.2412,0.557,0.7982,0.8333,0.6667,Discount,mature,20.29,6,138
AE37927CE8524F43B2174B77D89263A3,Frequent Light Buyers,2.5,-1.6846,2.6207,0.3111,0.5787,0.8898,0.9286,0.4,Discount,mature,36.69,14,12
A464B4C6B4E84D499A7E3AF6F3460694,Frequent Light Buyers,2.5,-1.6851,2.9662,0.2747,0.6492,0.9239,0.6923,0.3333,Discount,mature,38.56,13,12
8D87B4721B494123B655374A403A75ED,High-Value Responsive,3.5,-1.6851,9.3562,0.194,0.4442,0.6381,0.8462,0.75,Mixed,mature,121.63,13,36
